"Participant","Experiment_StartDate","Experiment_Duration","Browser_Version","Mobile","Platform","Screen_Width","Screen_Height","Gender","Age","Ethnicity","Nationality","Years_Singapore","Education","Student","Discipline","English","AI_expertise","GAAIS_Positive_7","GAAIS_Negative_15","BAIT_6_EnvironmentReal","GAAIS_Positive_17","BAIT_4_VideosIssues","GAAIS_Negative_10","BAIT_2_ImagesIssues","BAIT_1_ImagesRealistic","BAIT_5_ImitatingReality","GAAIS_Negative_9","BAIT_7_TextRealistic","GAAIS_Positive_12","BAIT_8_TextIssues","BAIT_3_VideosRealistic","Duration_BAIT","PID5_NegativeAffect_10","PID5_NegativeAffect_15","PID5_Disinhibition_6","PID5_Psychoticism_23","PID5_Antagonism_17","PID5_Antagonism_25","PID5_Disinhibition_2","PID5_Antagonism_20","PID5_Psychoticism_21","PID5_Psychoticism_12","PID5_Detachment_14","PID5_Psychoticism_7","PID5_Disinhibition_3","PID5_NegativeAffect_11","PID5_Detachment_13","PID5_Detachment_4","PID5_Disinhibition_1","PID5_NegativeAffect_8","PID5_Disinhibition_5","PID5_Antagonism_22","PID5_Antagonism_19","PID5_Detachment_18","PID5_NegativeAffect_9","PID5_Psychoticism_24","PID5_Detachment_16","Duration_PID5","IPIP6_Extraversion_1","IPIP6_Agreeableness_2","IPIP6_Conscientiousness_3","IPIP6_Neuroticism_4","IPIP6_Openness_5","IPIP6_HonestyHumility_6_R","IPIP6_Extraversion_7_R","IPIP6_Agreeableness_8_R","IPIP6_Openness_9_R","IPIP6_Conscientiousness_10","IPIP6_Conscientiousness_11_R","IPIP6_HonestyHumility_12_R","IPIP6_Openness_13_R","IPIP6_Agreeableness_14","IPIP6_Neuroticism_15_R","IPIP6_Neuroticism_16","IPIP6_Neuroticism_17_R","IPIP6_HonestyHumility_18_R","IPIP6_Extraversion_19_R","IPIP6_Agreeableness_20_R","IPIP6_Openness_21_R","IPIP6_Conscientiousness_22_R","IPIP6_Extraversion_23","IPIP6_HonestyHumility_24_R","Duration_IPIP6"
"S313",2024-02-05 20:07:21,13.5233833333333,"chrome 121.0.0","true","Android OS",980,1807,"Female","27","Chinese","Singaporean ","27","Bachelor or equivalent","No","Accounting ","Native","No experience (but I heard about it)",0.35,0.85,0.64,0.57,0.62,0.73,0.63,0.65,0.64,0.75,0.66,0.36,0.73,0.42,0.55670499999995,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,3,1.0481,0.26,0.34,0.81,0.72,0.41,0.32,0.9,0.83,0.36,0.73,0.35,0.65,0.67,0.32,0.22,0.68,0.81,0.73,0.84,0.91,0.41,0.45,0.12,0.37,0.663701666666692
"S419",2024-02-06 12:36:58,92.8260833333333,"chrome 121.0.0","false","Mac OS",1440,779,"Female","22","Chinese","Singaporean","22","High school or equivalent (A-levels, Diploma, etc.)","Yes","Social Work","Native","Highly experienced (I use it a lot)",0.59,0.46,0.65,0.55,0.6,0.27,0.39,0.75,0.79,0.62,0.63,0.81,0.75,0.37,1.17295,2,1,1,2,0,1,1,1,2,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,29.78015,0.31,0.63,0.35,0.39,0.67,0.55,0.54,0.27,0.37,0.59,0.43,0.61,0.21,0.62,0.63,0.43,0.33,0.53,0.58,0.19,0.41,0.23,0.38,0.63,21.0319566666667
"S293",2024-02-05 19:16:07,143.747833333333,"chrome 121.0.0","false","Windows 10",1280,559,"Male","28","Chinese","Singaporean","28","Bachelor or equivalent","No","Chemistry and Biological Chemistry","Native","No experience (but I heard about it)",0.63,0.63,0.62,0.56,0.62,0.72,0.42,0.71,0.71,0.37,0.57,0.61,0.64,0.36,1.55237333333334,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,1,0,2.5882,0.37,0.71,0.41,0.41,0.43,0.42,0.5,0.29,0.34,0.68,0.61,0.53,0.43,0.63,0.59,0.41,0.37,0,0.59,0.3,0.43,0.42,0.45,0,1.09782833333335
"S467",2024-02-17 19:24:41,27.6941833333333,"chrome 121.0.0","false","Windows 10",1280,598,"Female","23","Chinese","Singaporean","23","High school or equivalent (A-levels, Diploma, etc.)","Yes","Business","Native","Experienced (I use it often)",1,0.68,1,0.84,0.69,0.65,0,0.75,0.76,0.81,0.65,1,0.26,0.31,0.820871666666865,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,1.42683333333333,0.21,1,0.69,0.08,0.83,0.19,0.6,0.32,0.16,0.73,0,0.54,0,0.74,0.63,0.13,0.31,0,0.61,0.16,0.16,1,0.15,0.55,1.331975
"S539",2024-11-07 11:47:43,211.59255,"edge-chromium 130.0.0","false","Windows 10",1912,956,"Male","25","Chinese","Singaporean","25","High school or equivalent (A-levels, Diploma, etc.)","Yes","Chemical Engineering","Native","Experienced (I use it often)",0.78,0.21,0.69,0.72,0.73,0.27,0.81,0.69,0.73,0.33,0.62,0.78,0.7,0.7,1.59016666666667,2,0,2,2,1,1,2,1,2,0,0,2,2,2,1,0,2,1,1,1,1,1,0,1,1,2.42138333333333,0.62,0.62,0.39,0.13,0.73,0.35,0.65,0.36,0.35,0.78,0.59,0.58,0.33,0.62,0.93,0.09,0.91,0.22,0.63,0.33,0.37,0.59,0.76,0.31,2.12323833333328
"S367",2024-02-05 23:13:07,18.6323666666667,"ios 17.2.0","true","iOS",980,1669,"Female","22","Chinese","Singapore","20","High school or equivalent (A-levels, Diploma, etc.)","Yes","Dentistry ","Native","Relatively experienced (I used it a few times)",0.61,0.42,0.66,0.65,0.68,0.26,0.41,0.57,0.22,0.67,0.63,0.65,0.61,0.68,0.692983333333333,1,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,0.933966666666667,0.38,0.66,0.64,0.64,0.64,0.71,0.62,0.4,0.6,0.78,0.36,0.7,0.6,0.29,0.66,0.67,0.42,0.81,0.62,0.42,0.74,0.31,0.37,0.67,0.8546
"S213",2024-02-05 17:29:28,25.6798166666667,"ios 17.0.1","true","iOS",980,1700,"Male","28","Chinese","Singaporean","28","Bachelor or equivalent","No","Business","Native","Relatively experienced (I used it a few times)",0.62,0.51,0.92,0.93,0.9,0.67,0.26,0.94,0.77,0.52,0.73,0.95,0.36,0.15,0.967566666666667,0,0,0,1,0,0,1,0,3,0,2,3,0,1,0,2,0,1,0,0,0,2,1,1,1,1.90188333333333,0,0.75,0.31,0,0.65,0.34,0.92,0.26,0.35,0.82,0.19,0.49,0.27,0.61,0.83,0.24,0.24,0.23,0.74,0.61,0.28,0.29,0.05,0.58,1.20286666666667
"S363",2024-02-05 23:04:12,34.6602833333333,"samsung 23.0.0","true","Android OS",980,1812,"Male","27","Chinese","Singapore ","27","University (master) <sub><sup>or equivalent</sup></sub>","No","Engineering","Native","Highly experienced (I use it a lot)",0.7,0.44,0.65,0.43,0.77,0.44,0.56,0.79,0.63,0.27,0.61,0.79,0.26,0.25,1.62928166666677,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2.32876666666667,0.42,0.87,0.82,0.22,0.25,0.31,0.34,0.29,0.76,0.7,0.27,0.44,0.33,0.9,0.67,0.37,0.69,0.13,0.43,0.35,0.2,0.31,0.28,0.14,1.5513100000004
"S368",2024-02-05 23:13:44,55.9096666666667,"chrome 121.0.0","false","Windows 10",1920,911,"Male","30","Malay","Singaporean","30","High school or equivalent (A-levels, Diploma, etc.)","Yes","Sports and PE","Fluent (academic)","No experience (but I heard about it)",0.39,0.16,0.74,0.83,0.67,0.16,0.42,0.71,0.79,0.99,1,0.98,0.02,0.19,1.18797666666668,2,2,1,2,0,1,2,1,1,0,1,1,2,2,1,2,0,2,0,0,0,1,1,2,1,2.02516666666667,0.1,0.95,0.17,0.11,0.95,0.68,0.74,0.97,0.17,0.68,0.14,0.97,0.12,0.8,0.91,0.23,0.82,0.03,0.7,0.71,0.26,0.78,0.02,0.04,1.84610999999999
"S083",2024-02-05 15:45:14,24.2087,"chrome 121.0.0","false","Windows 10",1920,911,"Female","23","Chinese","Singaporean","23","High school or equivalent (A-levels, Diploma, etc.)","Yes","Science","Native","Relatively experienced (I used it a few times)",0.7,0.63,0.67,0.56,0.55,0.55,0.63,0.57,0.61,0.49,0.68,0.6,0.56,0.48,0.780701666666567,2,3,1,2,1,0,2,1,2,0,1,2,2,0,0,0,2,3,0,0,2,1,3,0,2,1.10693333333333,0,0.63,0.63,1,1,0.52,1,0.3,0.33,0.67,0.66,0.66,0.28,0.66,0.56,1,0.01,0,1,0.46,0.43,0.99,0,0.09,1.00131166666696
"S105",2024-02-05 15:57:41,38.7941666666667,"chrome 121.0.0","true","Android OS",980,1816,"Female","23","Chinese","Singaporean","23","Bachelor or equivalent","Yes","Psychology ","Native","Relatively experienced (I used it a few times)",0.21,1,0.69,0.38,0.98,0.88,0.28,1,1,0.67,0.72,0.2,0.62,0.31,0.800540000000099,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,1,0,0,1.84843333333333,0.31,1,0.39,0.38,0.3,0.23,0.13,0.1,0.66,0.66,0.69,0.18,0.63,1,0.61,0.15,0.88,0,0.69,0.19,0.86,0.8,0.32,0,1.34850333333338
"S114",2024-02-05 16:00:33,48.7847,"chrome 120.0.0","false","Windows 10",1280,559,"Female","25","Chinese","Singaporean","24","Bachelor or equivalent","No","Business Management","Fluent (academic)","Relatively experienced (I used it a few times)",0.54,0.58,0.54,0.58,0.56,0.81,0.54,0.54,0.54,0.54,0.61,0.56,0.52,0.55,0.401418333323797,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,9.13553333333333,0.31,0.97,0.58,0.9,0.61,0.47,0.8,0.39,0.56,0.55,0.48,0.71,0.43,0.9,0.39,0.89,0.23,0.42,0.44,0.43,0.45,0.42,0.26,0.38,0.923803333330154
"S170",2024-02-05 16:37:06,127.086433333333,"chrome 120.0.0","false","Mac OS",1728,968,"Female","24","Chinese","Singaporean","24","Bachelor or equivalent","No","IT","Native","Relatively experienced (I used it a few times)",0.84,0.78,0.79,0.41,1,0.8,0.24,0.77,0.9,0.22,1,0.81,0.24,0.23,8.33146166666746,0,2,1,0,1,0,3,1,2,0,0,1,2,2,2,1,2,1,1,2,2,0,2,0,2,1.51818333333333,0.59,0.39,0.97,0.77,0.64,0.63,0.35,0.35,0.29,0.86,0.68,0.66,0.36,0.37,0.38,0.75,0.37,0,0.3,0.67,0.28,0.71,0.7,0.68,0.982044999999801
"S163",2024-02-05 16:28:56,37.9977166666667,"chrome 120.0.0","false","Windows 10",1280,559,"Male","25","Chinese","Singaporean","25","High school or equivalent (A-levels, Diploma, etc.)","Yes","Accountancy","Fluent (academic)","Experienced (I use it often)",0.56,0.64,0.54,0.64,0.6,0.91,0.6,0.62,0.61,0.6,0.57,0.57,0.62,0.56,0.768654999987284,2,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,3,1,2,1,1,2,1,1,7.63145,0.56,0.61,0.67,0.53,0.57,0.5,0.52,0.55,0.42,0.66,0.35,0.54,0.53,0.66,0.64,0.52,0.43,0.46,0.46,0.42,0.44,0.41,0.43,0.45,1.39480333333015
"S452",2024-02-16 16:43:27,19.7873166666667,"samsung 23.0.0","true","Android OS",980,1878,"Female","22","Chinese","Singaporean","22","High school or equivalent (A-levels, Diploma, etc.)","Yes","Med","Native","Little experience (I tried it)",0.7,0.69,0.65,0.65,0.62,0.65,0.63,0.64,0.65,0.68,0.68,0.69,0.64,0.65,0.227773333333184,1,1,1,2,1,1,3,2,2,1,2,1,1,2,2,2,2,2,2,2,0,2,2,1,2,0.536383333333333,0.14,0.62,0.37,0.89,0.34,0.43,0.1,0.61,0.83,0.59,0.6,0.43,0.66,0.71,0.56,0.57,0.28,0.53,0.43,0.53,0.43,0.57,0.56,0.54,0.48517999999995
"S480",2024-07-31 13:24:00,105.724133333333,"edge-chromium 126.0.0","false","Windows 10",1872,958,"Female","24","Malay","Singaporean","24","High school or equivalent (A-levels, Diploma, etc.)","No","Arts and Humanities","Native","Experienced (I use it often)",0.76,0.64,0.67,0.61,0.74,0.61,0.34,0.73,0.63,0.66,0.56,0.66,0.85,0.7,3.24990666666666,2,2,1,3,1,0,1,1,3,2,1,2,0,3,2,1,1,3,1,1,1,2,1,0,2,2.61161666666667,0.38,0.59,0.31,0.2,0.77,0.44,0.65,0.52,0.65,0.62,0.62,0.5,0.31,0.5,0.33,0.26,0.5,0.69,0.5,0.5,0.38,0.65,0.23,0.64,2.14745666666667
"S228",2024-02-05 17:43:25,31.2521833333333,"chrome 121.0.0","true","Android OS",980,1853,"Female","35","Chinese","Singapore","34","Bachelor or equivalent","No","Business","Native","Relatively experienced (I used it a few times)",0.93,0.9,0.9,0.87,0.93,0.88,0.93,0.9,0.88,0.9,0.91,0.89,0.92,0.94,0.314193333333731,3,3,1,3,2,1,3,1,3,3,3,1,2,3,3,3,1,3,2,0,2,0,1,1,3,1.10788333333333,0.25,0.22,0.31,0.16,0.26,0.13,0.18,0.36,0.59,0.16,0.66,0.06,0.07,0.07,0.11,0.2,0.13,0.14,0.41,0.35,0.49,0.2,0.72,0.38,1.89660166666508
"S072",2024-02-05 15:41:25,64.1716833333333,"ios 16.4.0","true","iOS",980,1661,"Male","26","Chinese","Singaporean","26","Bachelor or equivalent","No","Engineering","Fluent (academic)","No experience (but I heard about it)",0.52,0.67,0.56,0.58,0.6,0.65,0.51,0.59,0.38,0.7,0.55,0.52,0.63,0.51,7.51941666666667,2,2,1,2,0,0,1,2,2,1,1,2,1,2,1,1,0,1,1,0,1,1,2,1,2,1.19275,0.33,0.7,0.45,0.23,0.58,0.5,0.39,0.39,0.54,0.4,0.41,0.63,0.48,0.71,0.59,0.45,0.5,0.62,0.63,0.47,0.65,0.45,0.28,0.59,1.06183333333333
"S430",2024-02-06 13:47:29,54.9200166666667,"ios 17.3.0","true","iOS",980,1703,"Male","19","Chinese","Singaporean","18","High school or equivalent (A-levels, Diploma, etc.)","No","Business","Native","No experience (but I heard about it)",0.18,1,0.92,0.21,1,1,0.04,1,1,1,1,0.78,0.97,0.04,1.80111666666667,0,2,2,2,0,2,2,0,2,2,2,2,3,3,0,3,2,3,3,2,0,3,1,3,2,4.26785,0.04,0.75,0.05,0.65,0.57,0.61,0.36,1,0,0.61,0.89,0.6,0,0.7,0.13,0.71,0.13,0.1,0.64,0.77,0.25,0.33,0.37,0.22,2.26921666666667
"S362",2024-02-05 22:44:41,39.10055,"chrome 121.0.0","false","Windows 10",2048,1026,"Male","28","Chinese","Singaporean","28","Bachelor or equivalent","No","Psychology","Native","No experience (but I heard about it)",0.49,0.68,0.4,0.51,0.39,0.42,0.75,0.46,0.32,0.26,0.58,0.77,0.51,0.67,1.24687999999921,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,2,1,2,1,1.37593333333333,0.23,0.84,0.67,0.28,0.11,0.13,0.53,0.21,0.11,0.93,0.18,0,0.73,0.5,0.71,0.2,0.6,0.08,0.59,0.16,0.22,0.24,0.1,0.05,1.06545500000119
"S019",2024-02-05 15:31:35,38.8635333333333,"safari 16.1.0","false","Mac OS",735,768,"Female","27","Chinese","Singaporean","27","Bachelor or equivalent","Yes","Public Health","Native","Experienced (I use it often)",0.58,0.56,0.46,0.53,0.46,0.56,0.5,0.48,0.37,0.55,0.4,0.54,0.46,0.62,0.848016666666667,2,2,1,1,0,0,1,2,1,0,1,1,1,1,0,2,0,3,0,0,1,2,2,1,2,1.41711666666667,0.29,0.76,0.68,0.78,0.66,0.23,0.49,0.43,0.44,0.64,0.55,0.5,0.58,0.68,0.2,0.61,0.31,0.27,0.61,0.6,0.5,0.41,0.26,0.37,1.05098333333333
"S057",2024-02-05 15:38:11,58.0582833333333,"edge-chromium 121.0.0","false","Windows 10",675,328,"Female","23","Singaporean","Singaporean","23","Bachelor or equivalent","Yes","Business","Native","Highly experienced (I use it a lot)",0.7,0.69,0.78,1,0.75,0.84,1,1,0.83,1,0.89,0.86,0.63,0.32,0.492394999999801,2,2,1,0,1,0,0,1,3,1,0,1,1,2,0,0,0,1,0,0,1,1,1,1,1,1.05158333333333,0.78,0.66,1,0.9,0.39,0.77,0.67,0.75,0.91,1,1,0.75,0.64,0.77,0.12,0.34,0.55,0.21,0.73,0.76,0.76,0.82,0.33,0.19,0.771569999999801
"S045",2024-02-05 15:35:35,302.124566666667,"chrome 119.0.0","false","Mac OS",1000,692,"Female","21","chinese","singaporean","21","High school or equivalent (A-levels, Diploma, etc.)","Yes","business","Native","Experienced (I use it often)",0.55,0.58,0.58,0.6,0.57,0.59,0.5,0.59,0.59,0.62,0.41,0.62,0.59,0.6,1.33612999999921,2,1,1,1,1,1,1,1,0,0,0,1,2,1,1,1,1,1,1,2,0,2,1,1,1,1.4189,0.43,0.54,0.55,0.5,0.43,0.45,0.54,0.28,0.43,0.66,0.36,0.45,0.63,0.75,0.73,0.37,0.59,0.35,0.5,0.41,0.41,0.42,0.49,0.51,1.22371166666746
"S513",2024-10-04 09:14:14,131.501316666667,"edge-chromium 129.0.0","false","Windows 10",1912,956,"Female","37","Chinese","Singaporean","37","Bachelor or equivalent","Yes","China and Globalisation ","Native","Relatively experienced (I used it a few times)",0.84,1,0.93,0.79,0.69,0.78,0.53,0.55,0.47,0.6,0.66,1,0.79,0.29,2.71454333333323,2,1,1,1,1,2,1,1,2,0,2,1,1,0,0,3,2,0,1,2,1,2,1,0,2,3.159,0.26,0.56,0.38,0.3,0.7,0.07,0.45,0.74,0.37,0.6,0.61,0.5,0.16,0.7,0.59,0.28,0.6,0.01,0.55,0.66,0.36,0.55,0.17,0.05,3.30548166666627
"S033",2024-02-05 15:32:45,51.2781833333333,"ios 17.2.0","true","iOS",980,625,"Female","21","Chinese","Indonesian","6","High school or equivalent (A-levels, Diploma, etc.)","Yes","Psychology ","Fluent (academic)","Experienced (I use it often)",0.79,0.88,0.71,0.74,0.64,0.38,0.4,0.87,0.37,0.25,0.68,0.6,0.58,0.39,0.909183333333333,1,3,0,1,0,3,2,0,2,2,0,2,2,2,0,0,2,3,0,2,3,1,2,1,1,0.9848,0.74,0.29,0.12,0.86,0.86,0.67,0.13,0.78,0.1,0.69,0.88,0.67,0.17,0.62,0.21,0.36,0.77,0.07,0.19,0.39,0.14,0.75,0.65,1,1.01296666666666
"S241",2024-02-05 18:06:05,71.58435,"ios 17.3.0","true","iOS",980,1675,"Male","30","Chinese","Singaporean","30","Bachelor or equivalent","Yes","Education ","Native","Relatively experienced (I used it a few times)",0.99,0.74,1,1,0.64,0.97,0.14,0.78,0.8,0.71,0.02,0.99,0.89,0.89,1.13611666666667,3,3,0,0,0,2,2,3,3,0,0,2,2,1,0,3,2,3,0,1,0,0,2,0,0,1.39085,0.66,1,0.34,0.78,0.73,0.31,0.61,0.45,0.33,0.11,0.82,0.88,0.29,0.8,0.35,0.65,0.38,0,0.71,0.25,0.29,0.31,0.79,0.15,1.45325
"S218",2024-02-05 17:34:55,18.96195,"chrome 121.0.0","false","Windows 10",1707,790,"Male","25","chinese ","singaporean","25","High school or equivalent (A-levels, Diploma, etc.)","Yes","mechanical","Fluent (academic)","Experienced (I use it often)",1,0.84,0.71,0.66,0.53,1,0.37,0.9,0.68,0.76,0.67,0.81,0.65,0.71,0.420676666667064,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,1,2,1,1.6409,0.44,0.65,0.74,0.43,0.49,0.45,0.68,0.5,0.61,0.45,0.39,0.58,0.46,0.75,0.61,0.55,0.53,0.52,0.6,0.58,0.48,0.43,0.57,0.55,0.813453333334128
"S048",2024-02-05 15:36:25,23.7437166666667,"chrome 102.0.0","false","Windows 10",1280,609,"Female","24","chinese","singaporean","24","Bachelor or equivalent","Yes","biology","Fluent (academic)","Highly experienced (I use it a lot)",0.45,0.76,0.75,0.69,0.75,0.67,0.3,0.68,0.73,0.65,0.58,0.58,0.64,0.2,0.689858333333333,2,1,2,2,0,0,1,1,2,1,1,1,1,1,1,1,2,2,0,0,2,2,1,2,1,4.10148333333333,0.57,0.74,0.36,0.42,0.7,0.4,0.21,0.28,0.57,0.61,0.42,0.6,0.35,0.43,0.69,0.5,0.5,0.69,0.65,0.29,0.65,0.46,0.46,0.69,0.793156666666642
"S521",2024-10-16 09:06:50,129.65645,"edge-chromium 129.0.0","false","Windows 10",1920,1080,"Male","21","Chinese","Singaporean","21","High school or equivalent (A-levels, Diploma, etc.)","Yes","Business","Native","Highly experienced (I use it a lot)",1,0.86,0.93,0.02,0.26,0.05,0.75,0.13,0.15,1,0.74,0.82,1,1,0.797143333335718,3,2,3,3,1,0,0,0,2,0,0,3,0,0,1,2,3,0,0,0,2,1,0,2,1,1.40133333333333,0.14,0.02,0.91,0.15,0.86,0.57,0.23,0.6,0.08,0,0.95,0.68,0.8,0.1,0.96,0.91,0.09,0,0,0.95,0.04,0.95,0.74,0,0.9025
"S307",2024-02-05 19:48:24,24.8585,"ios 17.2.0","true","iOS",980,1661,"Female","28","Chinese","Singaporean","28","Bachelor or equivalent","No","Accounting","Native","Relatively experienced (I used it a few times)",0.69,0.78,0.65,0.52,0.88,0.66,0.21,0.79,0.53,0.69,0.75,0.88,0.23,0.21,1.13848333333333,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,3,1,1,0,1,2,2,1,1.27923333333333,0.24,0.8,0.22,0.58,0.87,0.96,0.95,0.28,0.68,0.85,0.46,0.88,0.39,0.77,0.35,0.61,0.31,0.36,0.7,0.39,0.65,0.5,0.4,0.27,4.19411666666667
"S384",2024-02-06 08:20:53,10.4161333333333,"crios 121.0.6167","true","iOS",980,1658,"Female","22","Chinese","Singapore","22","High school or equivalent (A-levels, Diploma, etc.)","Yes","Business","Native","Experienced (I use it often)",0.74,0.2,0.81,0.77,0.78,0.23,0.23,0.79,0.27,0.74,0.25,0.72,0.21,0.7,0.228383333333333,2,1,2,3,2,2,1,1,1,2,2,1,1,2,2,2,1,1,1,2,3,2,3,1,2,0.6207,0.81,0.12,0.85,0.15,0.87,0.31,0.75,0.29,0.81,0.22,0.78,0.77,0.17,0.73,0.74,0.24,0.13,0.78,0.1,0.84,0.16,0.25,0.35,0.72,0.276583333333333
"S441",2024-02-16 13:12:57,117.858133333333,"firefox 101.0.0","true","Android OS",980,1783,"Female","53","Chinese ","Singapore citizen ","53","Secondary school up to 16 years","No","Arts","Fluent (academic)","Experienced (I use it often)",0.61,0.75,0.86,0.61,0.63,0.94,0.35,0.8,0.84,0.6,0.62,0.71,0.81,0.74,2.48556666666667,2,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,1,0,0,2,1,0,0,0,5.05753333333333,0.66,0.66,0.95,0.09,0.69,0.08,0.3,0.82,0.06,0.37,0,0.65,0.09,0.76,0.32,0.06,0.96,0.4,0.25,0.61,0.19,0,0.78,0.79,2.8485
"S318",2024-02-05 20:26:15,43.9692333333333,"ios 17.2.0","true","iOS",980,1661,"Female","24","Chinese","Singaporean","24","Bachelor or equivalent","No","Health and Social Sciences","Fluent (academic)","Relatively experienced (I used it a few times)",0.69,0.7,0.73,0.65,0.69,0.67,0.27,0.67,0.66,0.74,0.66,0.66,0.7,0.27,1.01088333333333,1,2,0,1,0,1,0,1,0,1,2,0,0,1,1,1,0,2,0,0,1,1,1,1,2,1.02975,0.35,0.65,0.67,0.75,0.19,0.24,0.75,0.24,0.62,0.99,0.25,0.25,0.83,0.38,0.15,0.42,0.3,0.61,0.65,0.75,0.93,0.25,0.27,0.62,0.90415
"S137",2024-02-05 16:08:31,50.7486666666667,"chrome 121.0.0","false","Windows 10",1536,703,"Female","24","Indian","Singaporean","24","High school or equivalent (A-levels, Diploma, etc.)","Yes","Biomedical Science","Native","No experience (but I heard about it)",0.37,0.86,0.66,0.28,0.62,0.73,0.69,0.65,0.72,0.65,0.67,0.6,0.63,0.42,0.653361666666468,1,3,2,2,2,1,1,1,2,1,3,3,1,2,2,3,1,3,1,1,2,3,3,3,3,1.04705,0.71,0.35,0.14,0.57,1,0.7,1,1,0.61,0.78,0.65,1,0,0.56,0.65,0.64,0,0.24,0.38,1,0.56,0.71,0.59,0.68,6.82955333333338
"S175",2024-02-05 16:41:08,23.1877666666667,"chrome 121.0.0","true","Android OS",980,1696,"Female","42","Chinese","Singaporean","42","Bachelor or equivalent","No","Accounting","Native","No experience (but I heard about it)",0.74,0.75,0.63,0.82,0.77,0.82,0.66,0.7,0.76,0.79,0.68,0.65,0.79,0.6,0.661910000000025,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2,2,1.46931666666667,0.86,0.94,0.87,0.81,0.23,0.28,0.67,0.7,0.16,0.78,0.31,0.65,0.52,0.74,0.89,0.26,0.37,0.3,0.29,0.75,0.32,0.21,0.71,0.65,1.94815166666669
"S487",2024-09-06 09:33:11,91.8456666666667,"edge-chromium 128.0.0","false","Windows 10",1912,956,"Female","21","Chinese","Singaporean","14","High school or equivalent (A-levels, Diploma, etc.)","Yes","Computer Science","Native","Highly experienced (I use it a lot)",1,0.64,0.78,0.58,0.87,0.35,0.73,0.83,0.62,0.25,0.68,0.68,0.41,0.34,1.4794600000004,0,1,2,2,0,0,0,0,1,0,1,1,0,1,1,2,0,2,0,0,0,2,1,1,2,1.95191666666667,0.01,0.8,0.2,0.28,0.78,0.26,0.92,0.37,0.26,0.17,0.73,0.19,0.2,0.73,0.73,0.38,0.66,0.43,0.79,0.36,0.22,0.43,0.12,0.41,2.76764166666667
"S191",2024-02-05 16:59:41,43.1433166666667,"chrome 121.0.0","false","Windows 10",1536,695,"Female","24","Chinese","Singaporean","24","Bachelor or equivalent","Yes","Accountancy","Native","Experienced (I use it often)",0.95,0.64,0.77,0.72,1,0.44,0.39,0.67,0.38,0.61,0.82,0.63,0.64,0.14,1.38925166666607,2,2,2,1,1,1,2,1,2,2,0,2,1,1,1,2,2,3,1,1,2,1,2,2,1,0.85935,0.55,0.73,0.35,0.65,0.61,0.54,0.72,0.35,0.54,0.63,0.61,0.52,0.31,0.59,0.27,0.58,0.36,0.12,0.62,0.21,0.35,0.62,0.82,0.16,1.12306333333353
"S080",2024-02-05 15:44:47,26.6982333333333,"firefox 122.0.0","false","Mac OS",1545,866,"Female","22","chinese","singaporean","22","Bachelor or equivalent","No","computer science","Native","Experienced (I use it often)",0.56,0.68,0.58,0.58,0.59,0.5,0.55,0.56,0.57,0.45,0.55,0.54,0.56,0.81,0.90885,2,3,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1.17965,0.45,0.55,0.4,0.57,0.4,0.58,0.55,0.58,0.56,0.54,0.54,0.7,0.53,0.55,0.59,0.64,0.45,0.46,0.54,0.54,0.53,0.44,0.56,0.56,0.622733333333333
"S115",2024-02-05 16:00:40,14.8308333333333,"ios 16.6.0","true","iOS",980,1684,"Male","27","Chinese","Singaporean","27","Bachelor or equivalent","No","Accountancy","Native","Relatively experienced (I used it a few times)",0.64,0.64,0.7,0.64,0.47,0.88,0.68,0.57,0.52,0.59,0.71,0.22,0.64,0.59,1.08166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85465,0.28,0.68,0.76,0,0.66,0.28,0.28,0.22,0.23,0.99,0,0.4,0.68,0.84,0.63,0.15,0.75,0.12,0.73,0.12,0.13,0.17,0.11,0.2,1.06896666666667
